"","feature","anovas.Legend_ex_withdraw DenDF","anovas.Legend_ex_withdraw F value","anovas.Legend_ex_withdraw Mean Sq","anovas.Legend_ex_withdraw NumDF","anovas.Legend_ex_withdraw Pr(>F)","anovas.Legend_ex_withdraw Sum Sq","coefs.(Intercept) 2.5 %","coefs.(Intercept) 97.5 %","coefs.(Intercept) df","coefs.(Intercept) Estimate","coefs.(Intercept) Pr(>|t|)","coefs.(Intercept) Std. Error","coefs.(Intercept) t value","coefs.Legend_ex_withdrawDay 2 of washout (T2W) 2.5 %","coefs.Legend_ex_withdrawDay 2 of washout (T2W) 97.5 %","coefs.Legend_ex_withdrawDay 2 of washout (T2W) df","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Estimate","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Pr(>|t|)","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Std. Error","coefs.Legend_ex_withdrawDay 2 of washout (T2W) t value","coefs.Legend_ex_withdrawDay 4 of washout (T4W) 2.5 %","coefs.Legend_ex_withdrawDay 4 of washout (T4W) 97.5 %","coefs.Legend_ex_withdrawDay 4 of washout (T4W) df","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Estimate","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Pr(>|t|)","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Std. Error","coefs.Legend_ex_withdrawDay 4 of washout (T4W) t value","coefs.Legend_ex_withdrawPost-washout (T14W) 2.5 %","coefs.Legend_ex_withdrawPost-washout (T14W) 97.5 %","coefs.Legend_ex_withdrawPost-washout (T14W) df","coefs.Legend_ex_withdrawPost-washout (T14W) Estimate","coefs.Legend_ex_withdrawPost-washout (T14W) Pr(>|t|)","coefs.Legend_ex_withdrawPost-washout (T14W) Std. Error","coefs.Legend_ex_withdrawPost-washout (T14W) t value","anovas.Legend_ex_withdraw Pr(>F).BH","coefs.(Intercept) Pr(>|t|).BH","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Pr(>|t|).BH","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Pr(>|t|).BH","coefs.Legend_ex_withdrawPost-washout (T14W) Pr(>|t|).BH"
"35","Helicobacter canadensis",91.4383792966456,0.258104055210667,0.155116377316285,3,0.85537817815454,0.465349131948855,-3.13761674894621,-2.40869546078096,77.9926185231316,-2.77315610486359,1.51365691275617e-24,0.18595272513038,-14.9132318599751,-0.49439800119414,0.277471089898151,91.1677337374387,-0.108463455647995,0.583097294688005,0.196908998629744,-0.550830365309728,-0.333264792031146,0.454853538123311,91.7225835364886,0.0607943730460821,0.763048628191136,0.201054288846896,0.302377897008591,-0.371484938817421,0.400384152274869,91.1677337419964,0.0144496067287237,0.941662780331312,0.196908998629744,0.0733821553574291,0.986248416167885,1.23149950765987e-23,0.888428241724634,0.990316899229131,0.977835700021858
"36","Leuconostoc gelidum",91.6108683745614,1.10654591469031,3.30949933517602,3,0.350636320638221,9.92849800552805,-3.35848635513103,-2.03259004871783,113.769637010748,-2.69553820192443,1.35464659746343e-12,0.338245069009354,-7.96918698569376,-0.664624410933784,1.05727852737958,91.0779905148943,0.196327058222896,0.655979131700896,0.439269025322789,0.446940364344215,-0.537543856418823,1.21727495134746,92.1731658904259,0.339865547464321,0.449673522402591,0.447666085093419,0.759194316436542,-0.0910991708446656,1.63080376746869,91.0779905175744,0.769852298312014,0.0830400762172747,0.439269025322789,1.75257587931747,0.888117324831793,2.98735223335356e-12,0.909617671823368,0.990316899229131,0.952564413859888
"37","Leuconostoc mesenteroides",90.81924754266,1.8052875160212,1.88142559222307,3,0.151803764904428,5.64427677666922,-2.31181170171735,-1.34169445099655,75.7398932882149,-1.82675307635695,1.69562034383606e-10,0.247483438056251,-7.38131444554179,-0.511034272472234,0.505407656624913,90.5534692266995,-0.00281330792366076,0.991367327691363,0.25930117520391,-0.0108495764488858,-0.182439299292141,0.855457065843986,91.098327706683,0.336508883275922,0.206990415062593,0.264774346192818,1.2709270671973,-0.0187212586681895,0.997720670428958,90.5534692302264,0.489499705880384,0.0622598986526839,0.25930117520391,1.88776508820467,0.747669115285701,3.17881397792979e-10,0.997317911891191,0.990316899229131,0.925996496156728
"38","Leuconostoc lactis",89.6719312557817,0.714091700914489,0.506813170267878,3,0.546105782535702,1.52043951080363,-3.16726552628604,-2.11694629901606,49.7718721426093,-2.64210591265105,2.7025879548531e-13,0.267943501909925,-9.86068291941355,-0.570150139935433,0.268651345268442,89.5401248527746,-0.150749397333495,0.482956366457988,0.213983902719701,-0.704489428492025,-0.329742080505493,0.527488953308494,89.8099453114067,0.0988734364015002,0.652268084478886,0.218685404572665,0.45212636204373,-0.282021359028059,0.556780126175815,89.5401248549239,0.137379383573878,0.522508248470762,0.213983902719701,0.64200802877136,0.927995739998803,6.25626714410746e-13,0.870250157131902,0.990316899229131,0.977025442307036
"39","Leuconostoc carnosum",89.8451006584824,0.782453547900436,1.32622916631639,3,0.506792665137154,3.97868749894916,-3.28334083782884,-2.263688990155,109.243788597392,-2.77351491399192,1.27006525047061e-18,0.26012004703064,-10.6624419980411,-0.603750010743008,0.692510356636086,89.3347135455584,0.0443801729465391,0.893540864821673,0.330684741557455,0.13420689668812,-0.19493546154166,1.12652882533301,90.3836557155944,0.465796681895674,0.170464479073319,0.337114431004398,1.3817168268587,-0.545562384894259,0.750697982484835,89.3347135431665,0.102567798795288,0.757155691771914,0.330684741557455,0.310167920999971,0.927995739998803,5.1665761159921e-18,0.970311642569782,0.990316899229131,0.977025442307036
"40","Pediococcus acidilactici",90.564206798506,2.24364294310988,1.99587133976525,3,0.0885644464230121,5.98761401929575,-2.94218741646963,-1.96736834195186,65.2730304851207,-2.45477787921075,1.42425782700167e-14,0.248682904942903,-9.87111631084718,-0.114285819569884,0.824792116184081,90.3537270347451,0.355253148307098,0.141578433385206,0.239565099961349,1.48290860548725,-0.46624088902676,0.492999962782487,90.7849682022887,0.0133795368778638,0.956517257482437,0.244708795512473,0.0546753411533253,-0.733227803032137,0.205850132721827,90.3537270354109,-0.263688835155155,0.273951873307475,0.239565099961349,-1.10069803655749,0.692522295492883,3.71815594712586e-14,0.736321999931709,0.990316899229131,0.977025442307036
"41","Pediococcus pentosaceus",91.5833002599979,0.485031899506853,0.364684194553536,3,0.693510122717933,1.09405258366061,-3.39261992186175,-2.60440238502788,83.2284846485843,-2.99851115344481,3.16705831988012e-25,0.201079597138322,-14.9120606770569,-0.267967945266973,0.595379398566714,91.2845193525966,0.163705726649871,0.459216816871076,0.220245716412052,0.743286767691763,-0.30030884907059,0.581044519891814,91.8972236994475,0.140367835410612,0.533975262244289,0.224839174575249,0.624303285563048,-0.494089572836972,0.369257770996715,91.2845193494856,-0.0624159009201286,0.777517978462052,0.220245716412052,-0.283392121930564,0.955857702035572,2.82630977449604e-24,0.862545082723336,0.990316899229131,0.977025442307036
"42","Acetobacter sp. CAG:267",91.0695948866574,1.43306992393188,3.08013933555758,3,0.238301116337019,9.24041800667274,-1.54221491215475,1.17765357631741,38.7259541867244,-0.182280667918666,0.79416941287445,0.693856751941908,-0.262706484311804,-0.579996923410694,0.879703481073339,91.0182997701,0.149853278831323,0.688317781210638,0.372379394723057,0.402420974293624,-0.887965403118266,0.604478602291156,91.1232070646721,-0.141743400413555,0.710540414763337,0.380732507633209,-0.37229130051093,-0.13518085837403,1.32451954611,91.018299767162,0.594669343867986,0.113744260212286,0.372379394723057,1.59694481567716,0.825191468968686,0.806683597562169,0.922896481047223,0.990316899229131,0.952564413859888
"43","Acinetobacter sp. CAG:196",91.0857995041605,0.841649718303307,2.52074594868512,3,0.474538925896444,7.56223784605535,0.0137251954868678,2.82973765596156,41.5071543843387,1.42173142572421,0.0544676548145125,0.718383726100847,1.97906964491096,-0.949591603764515,0.773510788292106,91.0172206157446,-0.0880404077362047,0.841704310526815,0.439575014043174,-0.200285286750983,-1.10094954341301,0.66062873773133,91.1575039537256,-0.220160402840842,0.625375338868224,0.449390472233023,-0.489908924296646,-1.50516161486886,0.217940777187761,91.0172206158718,-0.643610418840549,0.146594241873089,0.439575014043174,-1.464165155614,0.927995739998803,0.0627838992222304,0.963156401808614,0.990316899229131,0.967291139288574
"44","Akkermansia sp. CAG:344",91.0512305358848,1.05896024968004,2.06224108743629,3,0.370578414243463,6.18672326230886,0.343102298260385,2.83342861283662,39.4252051189278,1.5882654555485,0.0166836717930458,0.635298998915186,2.50002826741513,-0.751413146806069,0.638034303472954,90.9953477552199,-0.0566894216665579,0.873288365770922,0.354457393411003,-0.159932964357228,-0.88800269917669,0.532575071745468,91.109643646476,-0.177713813715611,0.625042731790485,0.362398947666257,-0.49038170463804,-1.26700992898056,0.122437521298461,90.9953477578526,-0.572286203841051,0.109872448109845,0.354457393411003,-1.61454159083506,0.888117324831793,0.0202328754885274,0.96819374513117,0.990316899229131,0.952564413859888
"45","Alistipes sp. CAG:435",91.0095265174891,0.143631723642348,0.0763920773145175,3,0.933507280877623,0.229176231943552,-0.393929267701403,2.12347293753501,32.997572743313,0.864771834916805,0.187297732933842,0.64220624080171,1.34656404745811,-0.325607082927056,0.400517619358074,90.9956164972825,0.037455268215509,0.840212248671417,0.185239297255641,0.202199364661908,-0.308145157395315,0.43442628997987,91.0240525804714,0.0631405662922775,0.739666859618524,0.189434972589419,0.333309976659528,-0.244815825893272,0.481308876391859,90.995616496378,0.118246525249294,0.524852635844763,0.185239297255641,0.638344708715379,0.99902494587212,0.205439136385549,0.963156401808614,0.990316899229131,0.977025442307036
"46","Alistipes sp. CAG:514",91.0089788134618,0.0417104911229504,0.0169246483783167,3,0.988580383197559,0.05077394513495,1.1037543288885,2.92952354812535,33.9475480103514,2.01663893850692,0.000124974303660015,0.465766012446729,4.32972540850128,-0.299874911048069,0.334358933012682,90.9885701026389,0.0172420109823063,0.915368302222696,0.161797321038424,0.106565491144391,-0.323066499024938,0.325508903634395,91.0302945291222,0.0012212023047283,0.994127154072982,0.165455949133559,0.00738083043325641,-0.266620121347365,0.367613722713387,90.988570101816,0.0504968006830108,0.755679284532005,0.161797321038424,0.312099114861232,0.99902494587212,0.000172250767215613,0.979279734739929,0.997698868398993,0.977025442307036
"47","Anaerotruncus sp. CAG:390",91.107973314947,1.8380658474214,0.645515891442625,3,0.145814379168391,1.93654767432788,3.96019248182043,4.90502399616255,42.0579847387986,4.43260823899149,1.00753097588584e-21,0.241032876571923,18.3900565849523,0.017071673426515,0.607116726949334,91.0362011882512,0.312094200187924,0.0409624867370247,0.150524463249585,2.07337859541436,-0.288283506486475,0.314925601145827,91.1830218630048,0.0133210473296759,0.931206111215526,0.153882702026756,0.0865662426915253,-0.219717727100694,0.370327326422124,91.0362011882513,0.075304799660715,0.618083211808963,0.150524463249585,0.500282798124661,0.747669115285701,5.51837227315253e-21,0.551920263590747,0.990316899229131,0.977025442307036
"48","Azospirillum sp. CAG:260",91.0815415870033,1.04099234555121,2.62690125026384,3,0.378350698048866,7.88070375079151,-0.117932845043157,2.51516029596518,41.0512514095413,1.19861372546101,0.0817515780484435,0.67171977693923,1.78439546759013,-0.145599539478336,1.43605030557735,91.0157454915799,0.645225383049509,0.113261333707322,0.403489517545103,1.59911312436359,-0.750600688615278,0.866392660889949,91.1503321320497,0.0578959861373357,0.888691643147966,0.412505883337619,0.140351903999271,-0.603216150865211,0.978433694190477,91.0157454903274,0.187608771662633,0.6430665440631,0.403489517545103,0.464965664545825,0.888117324831793,0.0929549829098991,0.713605636136596,0.990316899229131,0.977025442307036
"49","Bacillus sp. CAG:988",91.0422715517064,0.681455454815661,0.33651840747483,3,0.56563036263055,1.00955522242449,-0.754159712868345,0.243832811631964,45.6016407191763,-0.255163450618191,0.321519165749645,0.254594607955133,-1.00223430758266,-0.121339270296454,0.578338238946636,90.9485013819136,0.228499484325091,0.203743237595127,0.178492440361674,1.280163371973,-0.288870789166252,0.426325207067657,91.1403705237646,0.0687272089507023,0.70728109052494,0.182451310808587,0.376687942915385,-0.166695710804363,0.532981798438728,90.948501384194,0.183143043817182,0.307586976451279,0.178492440361675,1.02605490432023,0.927995739998803,0.340623338682936,0.770723320200273,0.990316899229131,0.977025442307036
"50","Bacteroides sp. CAG:1060",90.9822562951975,0.710492939102368,0.284449716315081,3,0.548199689518955,0.853349148945243,-0.313505045725284,1.31751390981592,34.6665759832375,0.502004432045319,0.235794690639228,0.416083909808159,1.20649806496188,-0.472646126457777,0.157345978554997,90.9567853540288,-0.15765007395139,0.329230200725808,0.160715224866904,-0.980928061308117,-0.555277957733054,0.088941335702128,91.0088622791842,-0.233168311015463,0.159379915706637,0.164344676360561,-1.41877617321724,-0.455581937630214,0.174410167382561,90.9567853521236,-0.140585885123826,0.384013102716443,0.160715224866904,-0.874751506836098,0.927995739998803,0.256618117864511,0.827544492107159,0.990316899229131,0.977025442307036
"51","Bacteroides sp. CAG:1076",91.1394786712377,0.186370026316094,0.131508820605212,3,0.905424888994521,0.394526461815635,3.22106524144174,4.55145852716127,42.2734857226454,3.88626188430151,1.54160482175982e-14,0.339392278688154,11.4506490817145,-0.279698486080689,0.556677675038118,91.0666661258272,0.138489594478715,0.517924780145127,0.213365186226899,0.649073060735599,-0.3670723387337,0.487958163563945,91.2156168456524,0.0604429124151226,0.782327710641459,0.218124034176652,0.277103404231794,-0.416107041043375,0.420269120075432,91.0666661232792,0.00208103951602865,0.992239358019124,0.213365186226899,0.00975341644449722,0.9905301004927,3.96277558476912e-14,0.88397494919196,0.990316899229131,0.997463990101132
"52","Bacteroides sp. CAG:530",91.215521618893,0.119932301078833,0.0558968846914422,3,0.94816614439953,0.167690654074327,3.01862586340013,3.91226290596019,49.2324072635779,3.46544438468016,3.15582527630646e-20,0.227972822360247,15.2011294539487,-0.299212059286357,0.380520317228029,91.1021378859978,0.0406541289708362,0.815164030231674,0.173404302802508,0.234447059927559,-0.241726947613644,0.452999385392835,91.3341903543242,0.105636218889595,0.552621195215371,0.177229361989912,0.59604242606035,-0.29050799191092,0.389224384603466,91.1021378880133,0.0493581963462734,0.77656424027392,0.173404302802508,0.284642281353814,0.99902494587212,1.51118947516847e-19,0.959930254609391,0.990316899229131,0.977025442307036
"53","Bacteroides sp. CAG:545",90.9927869037177,0.441971278322677,0.235694439945611,3,0.723551506203199,0.707083319836833,0.800561252966836,3.5831225627273,32.6115887089107,2.19184190784707,0.00409926213012595,0.709850112478839,3.08775313170413,-0.303232224337218,0.423860640248699,90.981418932438,0.0603142079557406,0.745800476164955,0.185486281972815,0.325168024903213,-0.438694693621053,0.304877538506603,91.004657648413,-0.066908577557225,0.725109960798742,0.189690279513516,-0.352725388611479,-0.221616221988997,0.505476642596919,90.9814189335087,0.141930210303961,0.446145305821407,0.185486281972815,0.765179013749184,0.963338672747862,0.00519694654318539,0.945508016681139,0.990316899229131,0.977025442307036
"54","Bacteroides sp. CAG:714",91.1655576333568,0.0157783823010497,0.0117450131354251,3,0.997278669718938,0.0352350394062752,2.52257388721753,3.81993068330851,43.811494219189,3.17125228526302,2.56330657542467e-12,0.330964447899138,9.58185178315427,-0.395801097411038,0.463227760739183,91.0836433438861,0.0337133316640724,0.878075472911324,0.219144041657431,0.153840968748644,-0.452240215019444,0.425901320564834,91.251230585654,-0.0131694472273051,0.953250330987911,0.224019814269789,-0.0587869750282222,-0.423416904891939,0.435611953258283,91.0836433452287,0.00609752418317206,0.977863177699266,0.219144041657431,0.0278242754722201,0.99902494587212,5.49373634323752e-12,0.96819374513117,0.990316899229131,0.992031281859398
"55","Bacteroides sp. CAG:770",90.9987499266741,0.0430418861809155,0.0157867163558776,3,0.988043945800785,0.0473601490676329,2.69614674507353,4.4953920960468,33.7217180793171,3.59576942056016,4.28604644896555e-09,0.458999595187843,7.83392721531402,-0.269415979756023,0.333577329401767,90.9797990583634,0.0320806748228719,0.835266153315954,0.153827650383916,0.20854946911564,-0.25718990173418,0.359443650353102,91.0185423578266,0.0511268743094609,0.745917424859866,0.157307368133091,0.325012584701085,-0.256494010019289,0.3464992991385,90.9797990582508,0.0450026445596058,0.770530472168212,0.153827650383916,0.292552375644367,0.99902494587212,7.25597358430936e-09,0.963156401808614,0.990316899229131,0.977025442307036
"56","Bacteroides sp. CAG:98",91.0307323087195,1.46794395313804,0.608010753540537,3,0.228532292611175,1.82403226062161,4.41387882521078,6.03417562373454,34.9110134843081,5.22402722447266,1.38454208936165e-14,0.413348615409378,12.6383082698821,-0.219750327603638,0.421035843600419,91.0039987433795,0.10064275799839,0.539649565610281,0.163468863779768,0.615669282035143,-0.349024618020489,0.306227703486893,91.0586579758509,-0.0213984572667981,0.898421466470006,0.167159276057093,-0.128012382989081,-0.0320800731798571,0.6087060980242,91.0039987431435,0.288313012422172,0.0811355847835006,0.163468863779768,1.76371821370582,0.814173955155447,3.62576959651582e-14,0.886096401665825,0.990316899229131,0.952564413859888
"57","Blautia sp. CAG:237",91.2759817878934,2.13349433644643,1.35430514436941,3,0.101402225249891,4.06291543310824,4.8393449607014,5.80335534654736,53.5451453778781,5.32135015362438,3.86355444193074e-28,0.245925535736867,21.6380545341907,-0.636844615350683,0.156432187063488,91.1386290070236,-0.240206214143598,0.238326481103879,0.202370249828935,-1.18696406387127,-0.221752801871614,0.588905305821343,91.4198118453862,0.183576251974865,0.377041930541886,0.206804337755011,0.887680857992142,-0.177662958922377,0.615613843491794,91.1386290078347,0.218975442284708,0.282083435107647,0.202370249828935,1.08205352550491,0.692522295492883,5.48755698701349e-27,0.785357502582501,0.990316899229131,0.977025442307036
"58","Brachyspira sp. CAG:484",91.0376072055173,2.24051614854926,2.16113302468471,3,0.08886800701118,6.48339907405412,-2.41398893080495,-0.641704388884913,39.1953459402352,-1.52784665984493,0.00165505730263256,0.452121711393574,-3.37928177599711,-0.104692697124121,0.873172407161995,90.9830628296478,0.384239855018937,0.126961402050002,0.249459967631903,1.5402866386398,-0.516809929395764,0.4829718736734,91.0946196076664,-0.0169190278611822,0.947255818017256,0.255051064957141,-0.0663358448004334,-0.743080055323377,0.234785048962739,90.9830628284208,-0.254147503180319,0.311003786385827,0.249459967631903,-1.01879073260898,0.692522295492883,0.00215029150326524,0.718876046742579,0.990316899229131,0.977025442307036
"59","Catenibacterium sp. CAG:290",91.1478291080106,0.59518796805144,0.961480963946274,3,0.619747160288734,2.88444289183882,1.67547003528805,3.61719056512772,43.3061106452804,2.64633030020788,3.21689625617637e-06,0.495345971955533,5.34238784613644,-0.881885394917797,0.383595261470472,91.0688069711554,-0.249145066723662,0.44226237561347,0.32283263018357,-0.77174685403391,-0.882639410217355,0.411019256258279,91.2304719140736,-0.235810076979538,0.4767235864095,0.330021030151535,-0.714530455441768,-0.522447884069423,0.743032772318846,91.0688069702852,0.110292444124712,0.733409127810337,0.32283263018357,0.341639703712717,0.937231815737629,4.74605468780951e-06,0.862545082723336,0.990316899229131,0.977025442307036
"60","Clostridium sp. CAG:1193",91.045169026042,0.260319887093006,0.366079705961285,3,0.853796637231484,1.09823911788386,-0.443711252014303,1.37993167922699,42.9872491529779,0.468110213606343,0.319947566367871,0.465223582072415,1.00620482633548,-0.446038011938021,0.734680550468458,90.9671575595373,0.144321269265219,0.632989160458576,0.301209249690259,0.479139566310225,-0.532050274379336,0.674967263015625,91.1267532098778,0.0714584943181446,0.817004277515094,0.307918295161483,0.232069660819177,-0.701684560773625,0.479034001632855,90.9671575595505,-0.111325279570385,0.71254365420689,0.301209249690259,-0.369594491818773,0.986248416167885,0.339387418501615,0.905591184238587,0.990316899229131,0.977025442307036
"61","Clostridium sp. CAG:122",90.8806988844912,0.4238426236535,0.427730479090973,3,0.736358892387722,1.28319143727292,3.32323084739906,4.64160438050178,48.6860424542182,3.98241761395042,6.08548950290759e-16,0.336325958921154,11.8409462853387,-0.609632874641931,0.390585945617589,90.7672123684137,-0.109523464512171,0.668772843456983,0.255162550982855,-0.429230167555152,-0.54395922115479,0.478327321811136,90.9994767693473,-0.0328159496718269,0.900142656991115,0.2607921755271,-0.125831803065031,-0.330898843552046,0.669319976707474,90.7672123673813,0.169210566577714,0.508916358019834,0.255162550982855,0.663148122347639,0.96405398536947,1.80838305086403e-15,0.912755118594384,0.990316899229131,0.977025442307036
